PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,AvPercentage
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Average percent of the duplicates of each test compound readout (Percentage (%)) at a concentration of 10 uM.
RESULT_UNIT,,,,,,,,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
162,49730470,20912382,C1CCC2=NC3=C(N2CC1)N=CN=C3N4CCCC(C4)C(=O)N5CCN(CC5)C6=CC=CC=C6,Active,81,http://www.jhicc.org/,,14.86
163,17433519,1343724,CCCC(=O)NC(=S)NC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2Cl,Active,81,http://www.jhicc.org/,,14.26
164,49720475,24791210,CC(C)N1CCC(CC1)OC2=C(C=CC(=C2)C(=O)N(C)C3CCCC4=CC=CC=C34)OC,Active,81,http://www.jhicc.org/,,14.545
165,49721248,20892104,CC1=CC(=C(C(=C1)C)CN2C3=CC=CC=C3C4=C2C(=O)N(N=C4)CC(=O)NCCN5CCOCC5)C,Active,81,http://www.jhicc.org/,,14.725
166,24789985,16007638,CCN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N3CCC4=CC=CC=C4C3)C(=O)NCCCN(CC)CC,Active,81,http://www.jhicc.org/,,15.125
167,56321461,24981630,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)C(=O)NCC(C3=CC=CC=C3OC)N4CCCC4)F,Active,81,http://www.jhicc.org/,,14.815
168,24806940,137494,CCN1C2=CC=CC=C2C(=O)C3=CC=CC=C31,Active,81,http://www.jhicc.org/,,14.895
169,49825513,24818982,CC(COC)N1CCC(CC1)OC2=CC=CC(=C2)C(=O)NCCC3=CC=CC=C3,Active,81,http://www.jhicc.org/,,14.205
170,49719060,24790633,CC(C)N1CCC(CC1)OC2=C(C=CC(=C2)C(=O)NC(C)CCN3C=CC=N3)OC,Active,81,http://www.jhicc.org/,,13.335
171,49724759,24792214,C1CCCN(CC1)C2=C(C=C(C=C2)C(CC(=O)N)NC(=O)C3=CC=CC=C3)[N+](=O)[O-],Active,81,http://www.jhicc.org/,,13.315
172,56318077,17540413,CCOC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)C(=O)NCC(C3=CC=CC=C3)N(C)C,Active,81,http://www.jhicc.org/,,16.185
173,49717906,2937440,CC1=C(C(=CC=C1)OC(C)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC(=NC(=C3)C)C)C,Active,81,http://www.jhicc.org/,,13.35
174,56322658,24982177,C1=CC2=C(N([N+](=C2C=C1C(F)(F)F)[O-])CCC[NH3+])C(=O)C3=CC(=C(C(=C3)Cl)N)Cl.[Cl-],Active,81,http://www.jhicc.org/,,14.065
175,49816806,2147247,CC1=CC(=C(C=C1)C(C)C)OCC(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl,Active,81,http://www.jhicc.org/,,14.305
176,17514347,12005819,CC1=CC(=NC(=N1)SCC2=CC(=O)C(=CO2)OC(=O)C3=CC=C(O3)Br)C,Active,81,http://www.jhicc.org/,,13.64
177,49722168,24791838,CC(C)N1CCC(CC1)OC2=C(C=CC(=C2)C(=O)NC3CCC4=CC=CC=C34)OC,Active,81,http://www.jhicc.org/,,16.295
178,24791749,2359990,CC1=CC(=C(C=C1)OC)NC(=O)C2=CC=CC=C2NS(=O)(=O)C3=CC=C(S3)Cl,Active,81,http://www.jhicc.org/,,14.89
179,22414564,15945794,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C4O2.C(=O)(C(=O)O)O,Active,81,http://www.jhicc.org/,,13.625
180,24810556,16193139,CCCN1CCN(CC1)CCCNC(=S)NC2=CC3=C(C=C2)N=C(C=C3C)N4CCN(CC4)CC,Active,81,http://www.jhicc.org/,,13.305
181,24822628,750417,COC(=O)CSC1=C(C2=C(N1)C=CC(=C2)F)[N+](=O)[O-],Active,81,http://www.jhicc.org/,,14.98
182,24804540,16192672,CC1=C(SC=C1)CNC23CC4CC(C2)CC(C4)C3.Cl,Active,81,http://www.jhicc.org/,,13.765
183,24791872,16240846,C/C(=N\N=C(N)N)/C1=CC(=C(C=C1)Cl)Cl.CC(=O)O,Active,80,http://www.jhicc.org/,,18.745
184,26660801,5916478,C/C(=N\N=C(N)N)/C1=CC=CC=C1,Active,80,http://www.jhicc.org/,,17.87
185,24793525,2907634,COC1=CC=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)OC(=O)C3=CC=C(C=C3)OC)C(=O)O,Active,80,http://www.jhicc.org/,,18.81
186,49713762,24789196,C1CN(CC2=CC=CC=C21)C3=C(C=C(C=C3)C(CC(=O)N)NC(=O)C4=CC=CC=C4)[N+](=O)[O-],Active,80,http://www.jhicc.org/,,17.895
187,17407604,3213541,COC1=CC=C(C=C1)CN(C(C2=CC3=C(C=C2)N=CC=C3)C(=O)NC4CCCCC4)C(=O)C5=CC6=C(C=C5)OCCO6,Active,80,http://www.jhicc.org/,,16.34
188,24809767,6894149,CCC1=CC(=C(C(=C1/C=N/NC(=O)N)CC)/C=N/NC(=O)N)CC,Active,80,http://www.jhicc.org/,,18.735
189,56319296,24686542,CC1=C(C=C(C=C1)C2=NN=C(O2)SCC(=O)N(CCOC)C3=C(N(C(=O)NC3=O)CC(C)C)N)C,Active,80,http://www.jhicc.org/,,18.885
190,49649437,20912762,CCCN1C2=CC=CC=C2C3=C1C(=O)N(N=C3)CC(=O)NCCN(C)C,Active,80,http://www.jhicc.org/,,18.535
191,56323969,24982747,CC1=C(C=C(C=C1)S(=O)(=O)NCC2=CC=CC=C2)C(=O)NCC(C3=CC=C(C=C3)OC)N4CCOCC4,Active,80,http://www.jhicc.org/,,18.57
192,49723861,20909114,CC1CCCC(N1CCCNC(=O)CN2C3=C(C=CC(=C3)Cl)OC4=C(C2=O)C=CC=N4)C,Active,80,http://www.jhicc.org/,,18.605
193,49714338,6621933,CC1CCN(CC1)CCNC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=CC4=NSN=C43,Active,80,http://www.jhicc.org/,,18.14
194,56317207,24979718,C1=CC2=C(N([N+](=C2C=C1[N+](=O)[O-])[O-])CCCC(=O)N)C(=O)C3=CC(=C(C(=C3)Cl)N)Cl,Active,80,http://www.jhicc.org/,,16.575
195,17386985,982581,CC1=CC(=C(C(=C1)C)NC(=O)C2=CC=C(C=C2)CN3CCC4=CC=CC=C4C3)C,Active,80,http://www.jhicc.org/,,18.445
196,51090372,24892614,CCOC1=C2C(=CC=C1)SC(=N2)N(CCN(C)C)C(=O)C3=CC4=C(C=C3)OCCO4.Cl,Active,80,http://www.jhicc.org/,,18.55
197,17388428,11948914,CC1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)CN3C=CSC3=N.Cl,Active,80,http://www.jhicc.org/,,16.485
198,4249796,3243695,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C(=O)NCCN(C)C)N3CCCCC3,Active,80,http://www.jhicc.org/,,19.15
199,47201687,3176401,CC1=C2C(=CC=C1)C=C(C(=O)N2)CNCCC3=CC=CC=C3C,Active,80,http://www.jhicc.org/,,17.595
200,49730467,20912291,CC1=CC(=CC=C1)CCNC(=O)C2CCCN(C2)C3=NC=NC4=C3N=C5N4CCCCC5,Active,80,http://www.jhicc.org/,,18.71
201,14738222,9551323,CCN1C2=CC=CC=C2C(=CC1=O)OCC(=O)NC(C)C3=CC4=C(C=C3)OCCO4,Active,80,http://www.jhicc.org/,,18.07
202,49670400,2841026,C1=CC=C(C=C1)C(=O)C[N+]2=CC=CC(=C2)Br.[Br-],Active,80,http://www.jhicc.org/,,18.05
203,49715442,22422818,CC1CN(CCN1C2=CC=CC(=C2)C)C(=O)CCCN3C(=O)C4=C(C=CS4)NC3=O,Active,80,http://www.jhicc.org/,,18.74
204,49721520,22514198,CCC(C(=O)NCCCN1CC(CC(C1)C)C)N2C(=O)C3=C(C(=N2)C)SC4=CC=CC=C43,Active,80,http://www.jhicc.org/,,16.465
205,24841103,666106,CC1=C(C=CC2=C1NC(=O)C23[C@H]4[C@@H](C(N3)CCC(=O)N)C(=O)N(C4=O)C5=CC=C(C=C5)Cl)Cl,Active,80,http://www.jhicc.org/,,17.7
206,17386939,5205933,CCCC1=CC(=CS1)C(=O)NNC(=S)NC(C)C2=CC=CC=C2,Active,80,http://www.jhicc.org/,,17.955
207,47197178,23723414,CC(C)N1CCC(CC1)OC2=C(C=CC(=C2)C(=O)NCCCSC)OC,Active,80,http://www.jhicc.org/,,17.955
208,16952559,3588359,CC1=CC=C(C=C1)N2C(=CC(=C2C)C(=O)COC(=O)C3=NNC(=O)CC3)C,Active,80,http://www.jhicc.org/,,17.63
209,16952487,4058832,CCCN1C(=O)C(=C(C(=N1)[N+](=O)[O-])C(C#N)C2=NC3=CC=CC=C3S2)Cl,Active,80,http://www.jhicc.org/,,17.155
210,24812347,16193601,C1CCC2=NC3=C(C=C(C=C3)Cl)C(=C2C1)SCC(=O)NCCCN4CCOCC4,Active,80,http://www.jhicc.org/,,18.17
211,51086987,24892179,CN(C)CCN(C1=NC2=C(C=CC=C2S1)OC)C(=O)C3=CC4=C(CCCC4)C=C3.Cl,Active,80,http://www.jhicc.org/,,17.68
212,49717386,4151783,CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)SCC(=O)N3CC(=O)NCCN4C(CCCC4C)C,Active,80,http://www.jhicc.org/,,16.995
213,7977186,818567,CCOC(=O)C1=C(SSC1=S)N,Active,80,http://www.jhicc.org/,,16.98
214,4258844,829956,C1=CC=C(C(=C1)OCC2=NC(=NO2)C3=CC=NC=C3)Cl,Active,80,http://www.jhicc.org/,,16.34
215,22406788,6021901,C/C(=N\NC1=NC2=CC=CC=C2N1)/C3=CC=CS3,Active,80,http://www.jhicc.org/,,19.12
216,17514396,7218012,CC1=CC(=NC(=N1)SCC2=CC(=O)C(=CO2)OC(=O)C3=CC=CO3)C,Active,80,http://www.jhicc.org/,,16.615
217,17516258,3525489,CCCN1C(=O)C(=C(C(=N1)[N+](=O)[O-])C(C#N)C2=NC3=CC=CC=C3O2)Cl,Active,80,http://www.jhicc.org/,,16.42
218,49669805,135683272,CC\1=NOC(=O)/C1=C/C2=CC(=C(C=C2)O)Br,Active,79,http://www.jhicc.org/,,21.03
219,24821168,1485023,CC1=CC2=NC(=C(C(=O)N2N1)Cl)C,Active,79,http://www.jhicc.org/,,19.695
220,49647784,16397324,CCCCC[C@@H](/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)N2CCCCC2CO)O,Active,79,http://www.jhicc.org/,,19.29
221,4244613,3239187,CN1C=CN=C1SCC(=O)NC2=CC3=C(C=C2)N=C(S3)SCC(=O)NC4CC4,Active,79,http://www.jhicc.org/,,20.53
222,22406004,5986159,CC\1(C2=CC=CC=C2N(/C1=C\C=NC3=C(C=CC(=C3)S(=O)(=O)N4CCOCC4)N5CCOCC5)C)C,Active,79,http://www.jhicc.org/,,20.915
223,56315171,24978869,CN(C)C1(CCCCC1)CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N(C)CC3=CC=CC=C3)Cl,Active,79,http://www.jhicc.org/,,21.67
224,24799493,16191164,CC1=CC(=CC=C1)N2C=C(C(=N2)C3=CC(=CC=C3)F)CN4CCN(CC4)CC5=NC=CN5C,Active,79,http://www.jhicc.org/,,20.235
225,49724106,16021548,CCCN1C2=CC=CC=C2C3=C1C(=O)N(N=C3)CC(=O)NCCCN4CCCCC4,Active,79,http://www.jhicc.org/,,21.11
226,17387618,3418823,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)CSC3=NN=C(N3C4=CC=CC=C4)C(C)OC5=CC=C(C=C5)Cl,Active,79,http://www.jhicc.org/,,21.79
227,24789989,16189471,CCN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N3CCC4=CC=CC=C4C3)C(=O)NCCCN5CCCC(C5)C,Active,79,http://www.jhicc.org/,,20.26
228,4250826,3244585,CC1=CC2=C(C=C1)OCC(=O)N2CCCC(=O)NCC3COC4=CC=CC=C4O3,Active,79,http://www.jhicc.org/,,20.63
229,3717852,3000164,CC1=CSC(=N)N1CC(=O)N2CCC3=CC=CC=C32,Active,79,http://www.jhicc.org/,,21.34
230,56323894,9343893,CC1=CC(=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NCCCCC3)C,Active,79,http://www.jhicc.org/,,19.32
231,56316756,24979576,C1CC(=NC1)NS(=O)(=O)C2=CC=CC(=C2)NC(=O)C3=C(C=CC(=C3)Cl)[N+](=O)[O-],Active,79,http://www.jhicc.org/,,20.575
232,49714559,16007574,CCCCN(CCCC)CCNC(=O)C1=CN(C2=C(C1=O)C=C(C=C2)S(=O)(=O)N(C)C3CCCCC3)CC,Active,79,http://www.jhicc.org/,,19.66
233,47196182,2923710,CC1=CC(=C(C=C1)C(C)C)OCCOCCN2CCNCC2.C(=O)(C(=O)O)O,Active,79,http://www.jhicc.org/,,21.71
234,24792230,805188,C1CCN(C1)CCN2C(=O)C3=CC=CC=C3NC2=S,Active,79,http://www.jhicc.org/,,21.315
235,56318702,24980458,CN(CC(=O)NC1=CC(=C(C=C1)Cl)C(F)(F)F)C(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N3CCOCC3,Active,79,http://www.jhicc.org/,,21.125
236,3714711,886493,CCOC(=O)C1=C(N(C2=C1C(=C(C=C2)O)CN3CCC(CC3)C)C)C,Active,79,http://www.jhicc.org/,,19.975
237,24818226,4421284,C1COCCN1CCC2=CN3C(=C(C=N3)C4=CC=CC=C4)N=C2C5=CC=C(C=C5)F,Active,79,http://www.jhicc.org/,,21.655
238,49722466,20955017,CCN(CC)CCCNC(=O)C1=CC=CC=C1NC(=O)C2=CSCCO2,Active,79,http://www.jhicc.org/,,21.41
239,14724005,9549466,CC1=NC(CC2=CC=CC=C12)(C)C.C1=CC=C(C(=C1)C(=O)O)O,Active,79,http://www.jhicc.org/,,19.765
240,17401521,3704812,CC1=C(C2=C(N1C)C=CC(=C2)OC)C(CN3CCC(CC3)CC4=CC=CC=C4)O,Active,79,http://www.jhicc.org/,,21.95
241,56463244,6917843,CCN(CC)CCCCCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC.Cl,Active,79,http://www.jhicc.org/,,19.81
242,24812158,16193538,CC1CCCCC1N(C)C2CCN(CC2)C(=O)CNC(=O)/C=C/C3=CC=CC=C3C,Active,79,http://www.jhicc.org/,,21.25
243,49714263,20861115,CC1=CC(=CC=C1)CN2C3=C(C=CC(=C3)C(=O)NCCCN4CCCC4)S(=O)(=O)C5=CC=CC=C5C2=O,Active,79,http://www.jhicc.org/,,20
244,22410785,15945395,COC1=C(C=C(C=C1)/C=C/C(=O)NC2CCCCCCC2)S(=O)(=O)N3CCOCC3,Active,79,http://www.jhicc.org/,,19.84
245,843215,645499,CC(C(=O)OC)SC1=NC2=C(N1CCCC3=CC=CC=C3)C(=O)NC(=O)N2C,Active,79,http://www.jhicc.org/,,21.055
246,49678137,20888053,CC1CCCC(C1C)NC(=O)C2=CC=C(O2)CS(=O)CC3=CC=C(C=C3)C,Active,79,http://www.jhicc.org/,,19.6
247,49817877,17503642,CC(C)C1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NCC3(CCCCC3)N(C)C,Active,79,http://www.jhicc.org/,,21.95
248,24813621,16194084,C1CCC2=NC3=C(C=CC(=C3)Cl)C(=C2C1)SCC(=O)NCCCN4CCOCC4,Active,79,http://www.jhicc.org/,,21.04
249,49675992,6416437,CC1=NN=C(C2=CC=CC=C12)NCC3=CC(=CC=C3)Cl,Active,79,http://www.jhicc.org/,,20.005
250,49722055,24791827,C/C=C(\C)/CN1CCC(CC1)OC2=CC=CC(=C2)C(=O)NCC3=CC=CC=N3,Active,79,http://www.jhicc.org/,,21.095
251,51087364,18578551,CCCCC1=CC=C(C=C1)NC(=O)CSC2=NC(=O)N(C3=C2CCC3)CCCN4CCOCC4,Active,79,http://www.jhicc.org/,,21.315
252,49730942,20925913,CCOCCCN(C)C1CCN(CC1)C(=O)C2=C(C3=CC=CC=C3O2)NC(=O)C4=CC=C(C=C4)F,Active,79,http://www.jhicc.org/,,20.64
253,49721922,16446399,CC(C)C1=NN=C(S1)NC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=C(C=C3)F,Active,79,http://www.jhicc.org/,,19.45
254,49732145,3509989,CC1=CC=CC=C1NC(=O)C2=CC(=C(C=C2)F)S(=O)(=O)NCC3CCCO3,Active,79,http://www.jhicc.org/,,20.785
255,49818311,24817296,CC(C)CN1CCC(CC1)OC2=CC=CC(=C2)C(=O)NCCC3=CC=CC=C3,Active,79,http://www.jhicc.org/,,21.005
256,26658429,3723609,C1C(NN=C1C2=C(C=CC(=C2)[N+](=O)[O-])O)C3=CC=CC=C3F,Active,79,http://www.jhicc.org/,,19.52
257,26658704,16681771,CC1=CC=C(C=C1)C(=O)C[N+]2=CC(=CC(=C2)Br)Br.[Br-],Active,79,http://www.jhicc.org/,,21.395
258,17407339,11958572,CCCCN1C(=C2C=CC(=CC2=N1)C(=O)NC3CCCC4=CC=CC=C34)OCC,Active,79,http://www.jhicc.org/,,20.615
259,56322689,24982189,COC1=CC=C(C=C1)C(=O)C2=C3C=CC(=CC3=[N+](N2CCC[NH3+])[O-])C(F)(F)F.[Cl-],Active,79,http://www.jhicc.org/,,21.505
260,24801141,6401801,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3Br,Active,79,http://www.jhicc.org/,,19.3
261,49715513,4066390,C1COCCN1CCCNC(=O)C2=CC3=C(C=C2)C(=O)N(C(=S)N3)C4=CC(=C(C=C4)F)Cl,Active,79,http://www.jhicc.org/,,21.165
262,7972103,694649,CC(C)(C)NCC1=CC=CN1C2=C(C3=C(S2)CCCC3)C#N,Active,79,http://www.jhicc.org/,,20.305
263,49680105,4825855,C1=CC=C2C(=C1)C=CC(=N2)NCC3=CC=C(C=C3)S(=O)(=O)N,Active,79,http://www.jhicc.org/,,21.355
264,17388297,4883297,CCCNS(=O)(=O)C1=CC=CC(=C1)C(=O)NC2CCCC3=CC=CC=C23,Active,79,http://www.jhicc.org/,,19.88
265,14743302,7407234,CC1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=CS2)/C(=O)NC3CCCCC3,Active,78,http://www.jhicc.org/,,22.14
266,49824449,19675004,CC1=C(C=C(C=C1)C(C)NC(=S)NC2CCCCC2)C,Active,78,http://www.jhicc.org/,,22.485
267,856266,5848270,C1CCC23C(C1)CC4=C(N2C5=C/C(=C(\C#N)/C(=O)N)/C=CC5=N3)CCCC4,Active,78,http://www.jhicc.org/,,22.805
268,49724792,4089709,C1=CC=C2C(=C1)C(=O)N(S2)C3=CC(=CC=C3)S(=O)(=O)NC4=CC=CC=C4C(=O)O,Active,78,http://www.jhicc.org/,,22.14
269,49667647,22334746,CCCN1C2=CC=CC=C2C3=C1C(=O)N(N=C3)CC(=O)OC,Active,78,http://www.jhicc.org/,,23.51
270,49718114,2983968,CCN1CCN(CC1)C(=O)C2=CC3=C(C=C2)N=C(C(=N3)C4=CC=CC=C4)C5=CC=CC=C5,Active,78,http://www.jhicc.org/,,21.99
271,49817552,24816836,CC(C)N1CCC(CC1)OC2=C(C=CC(=C2)C(=O)NC(C)C3=NC=CS3)OC,Active,78,http://www.jhicc.org/,,22.125
272,17515444,12006038,COC1=CC=C(C=C1)S(=O)(=O)C2=CN=C3C=CC(=CC3=C2N4CCC5(CC4)OCCO5)OC,Active,78,http://www.jhicc.org/,,22.785
273,49817237,5349623,CC(C)C1=CC=C(C=C1)/C=C(/C(=O)NCCCN2C=CN=C2)\NC(=O)C3=CC=CC=C3,Active,78,http://www.jhicc.org/,,22.66
274,49722107,22517157,CC1CCCN(C1)CCCNC(=O)C2=NN(C3=C2CSC4=CC=CC=C43)C,Active,78,http://www.jhicc.org/,,23.41
275,49721596,22512793,CC1CN(C2=C(O1)C=CC(=C2)Cl)C(=O)CCC(=O)NC(C)C3=CC=CC=C3,Active,78,http://www.jhicc.org/,,24.365
276,7971516,4649060,CC1CC2=C(S1)C(=O)N(C(=N2)SCC(=O)N3CCCC4=CC=CC=C43)C,Active,78,http://www.jhicc.org/,,23.57
277,24804306,3179065,CC1=CC=C(C=C1)C2=NN(N=N2)CC(=O)N(CCN3CCOCC3)C(C4=CC=CO4)C(=O)NC(C)(C)C,Active,78,http://www.jhicc.org/,,23.825
278,842501,644772,CC1=NON=C1NC(=O)CSC2=NN=C(C=C2)C3=CC=CC=C3,Active,78,http://www.jhicc.org/,,23.275
279,24797885,2206409,CC1=CC=C(C=C1)OCCSC2=NN2C3=NC(=NC(=C3)C)N,Active,78,http://www.jhicc.org/,,22.95
280,24787457,2985849,CC1=CC=C(C=C1)SCC2=NN(C(=O)C2)C3=NC(=CC(=N3)C)C,Active,78,http://www.jhicc.org/,,23.405
281,17407020,11958408,CCCCN1C(=C2C=CC(=CC2=N1)C(=O)NCCC3=CC=CS3)OCC,Active,78,http://www.jhicc.org/,,23.51
282,47196796,709086,CCN1CCN(CC1)C2=C3C(=CSC3=NC=N2)C4=CC=C(C=C4)C,Active,78,http://www.jhicc.org/,,22.165
283,22414861,15945817,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC(=O)C3=CC(=C(C=C3)Cl)Cl.C(=O)(C(=O)O)O,Active,78,http://www.jhicc.org/,,21.985
284,49720679,20891996,C1CCN(C1)CCCNC(=O)CN2C(=O)C3=C(C=N2)C4=CC=CC=C4N3CC5=CC=CC=C5,Active,78,http://www.jhicc.org/,,24.565
285,49724710,2990499,C1CCN(CC1)C(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3Br,Active,78,http://www.jhicc.org/,,24.56
286,24834310,3591020,CC(C1CC2CCC1C2)NC(=O)C3=CC(=CC=C3)S(=O)(=O)N4CCN(CC4)C,Active,78,http://www.jhicc.org/,,23.08
287,49731502,24792850,C1CCN(C1)CCCNC(=O)C2=CC3=C(C=C2)S/C(=C\C4=CC=CC=C4)/C(=O)N3,Active,78,http://www.jhicc.org/,,24.365
288,862793,664026,COC1=C(C=C2C(=C1)CCN3C2=CC(=NC3=O)NC4CCCCCC4)OC,Active,78,http://www.jhicc.org/,,22.535
289,24810573,16193151,CCCN1CCN(CC1)C(=S)NC2=CC3=C(C=C2)N=C(C=C3C)N4CCN(CC4)CC,Active,78,http://www.jhicc.org/,,22.215
290,24825737,675504,CN1CCCN(CC1)C2=C3C(=CSC3=NC=N2)C4=CC=C(C=C4)F,Active,78,http://www.jhicc.org/,,23.985
291,17509771,21157845,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=N/NC(=O)OC,Active,78,http://www.jhicc.org/,,23.375
292,22415899,2909350,CC(C)CCNC(=S)NC1=CC=C(C=C1)[N+](=O)[O-],Active,78,http://www.jhicc.org/,,22.7
293,24840547,2998124,C1CC(OC1)CN2C(=O)C3=C(N=C2SCN4C(=O)C5=CC=CC=C5N=N4)SC6=C3CCC6,Active,78,http://www.jhicc.org/,,24.02
294,24815017,5294686,CCCOC1=CC=C(C=C1)C(CC(=O)O)NC(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3,Active,78,http://www.jhicc.org/,,24.33
295,4256005,2965665,CC1=CC=C(O1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NCCCN4C=CN=C4,Active,78,http://www.jhicc.org/,,24.465
296,57264509,2735510,C[N+](C)(C)CC=O.[Cl-],Active,78,http://www.jhicc.org/,,22.23
297,49676641,2884688,CC1=C(SC=[N+]1CC(=O)C2=CC=C(C=C2)Br)C.[Br-],Active,78,http://www.jhicc.org/,,24.225
298,4259051,1247700,CN1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(S3)Br,Active,78,http://www.jhicc.org/,,24.5
299,49724295,20912899,CCCN1C2=CC=CC=C2C3=C1C(=O)N(N=C3)CC(=O)NCCCN4CCN(CC4)C5=CC=CC=C5,Active,78,http://www.jhicc.org/,,22.9
300,49731812,16446305,CSC1=NN=C(S1)NC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=CC=C3F,Active,78,http://www.jhicc.org/,,23
301,22403126,2903541,C1CN(CCC1C(=O)N(CCC2=CC=CC=C2)CC3=CC=CC=C3)CCCC4=CC=CC=C4.C(=O)(C(=O)O)O,Active,78,http://www.jhicc.org/,,23.05
302,850814,653352,CC1=C(N2C(=NC=N2)N=C1C)NCC#C,Active,78,http://www.jhicc.org/,,22.575
303,24839496,3244148,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C(=O)NCCN3CCCC3)N4CCCCC4,Active,78,http://www.jhicc.org/,,23.425
304,49720579,24791314,CC(C)N1CCC(CC1)OC2=C(C=CC(=C2)C(=O)N(C)CCCC3CCCC3)OC,Active,78,http://www.jhicc.org/,,23.21
305,49730587,20862225,C1CC(N(C1)S(=O)(=O)C2=CC=CC3=NSN=C32)C(=O)NC4=CC=CC=C4Br,Active,78,http://www.jhicc.org/,,22.85
306,14746978,3644976,CC1=CC2=C(C=C1)N(C3C2CN(CC3)C)C(=O)NC4=CC=CC(=C4)C(F)(F)F,Active,78,http://www.jhicc.org/,,23.44
307,49721824,16014341,CC1=CC=C(C=C1)CS(=O)(=O)C2=NC=C(C(=N2)C(=O)NC3=NN=C(S3)C(C)C)Cl,Active,78,http://www.jhicc.org/,,22.37
308,17516431,1536916,CC1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)N4C=NC5=CC=CC=C54,Active,78,http://www.jhicc.org/,,23.755
309,26732086,16746276,CC1CCCN(C1)CCC(C2=CC(=C(C(=C2)OC)OC)OC)C3=C(C=C(C4=C3OC(=O)C=C4C5=CC=CC=C5)OC)OC,Active,78,http://www.jhicc.org/,,22.085
310,24841449,14286542,CC1C2C(NC(=O)C23C(/C=C(/CCC(C(/C=C/C3=O)O)O)\C)C=C1C)CC(C)C,Active,78,http://www.jhicc.org/,,24.09
311,24839358,4554836,COC1=CC=C(C=C1)C2=NC(=CS2)C=O,Active,78,http://www.jhicc.org/,,22.99
312,17411723,728371,CC(=O)NN1C(=O)C2=C(C1=O)C=C(C=C2)OC3=CC=CC(=C3)[N+](=O)[O-],Active,78,http://www.jhicc.org/,,22.995
313,24836787,3690624,CC(C)N1C2=CC=CC=C2C(=C1O)N=NC(=O)CC3=CSC(=N3)N4CCOCC4,Active,78,http://www.jhicc.org/,,24.265
314,24841420,12315418,CCC(C)/C=C(\C)/C=C/C1=CC2=C(C(=O)C(C(=O)C2=CO1)(C)OC(=O)C)Cl,Active,78,http://www.jhicc.org/,,24.1
315,7978006,2849054,COC1=CC2=C(C=C1)C(=O)CC(O2)(C(C(F)F)(F)F)O,Active,77,http://www.jhicc.org/,,25.795
316,49669411,135615569,CC\1=NOC(=O)/C1=C/C2=CC(=C(C=C2)O)Cl,Active,77,http://www.jhicc.org/,,26.8
317,851450,654026,CCN(CC)C(=O)CSC1=NC2=C(S1)C=C(C=C2)NC(=O)CSC3=NC=CN3C,Active,77,http://www.jhicc.org/,,24.995
318,24815787,16194758,CC1=C2C(=CC=C1)SC(=N2)N(CCCN(C)C)C(=O)C3=CC=C(S3)Cl.Cl,Active,77,http://www.jhicc.org/,,26.605
