PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,avPercentage
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Percentage of the test compound readout over those of negative controls at a concentration of 10 uM.
RESULT_UNIT,,,,,,,,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
729,22405452,15945051,COC1=CC=C(C=C1)N2C3=[N+](C=C2C4=CC=C(C=C4)Br)C5=CC=CC=C5CC3.[Br-],Active,73,,,59.5
730,26663922,1964181,CCN1CCN(CC1)C2=CC(=NC3=C(C(=NN23)C)C4=CC=CC=C4)C(C)C,Active,73,,,60
731,14732094,5290861,C1=CC=C(C=C1)/C=C/C(=O)CC(C2=CC=CC=C2)(C(F)(F)F)O,Active,72,,,61.5
732,24834192,2415521,CCOC1=C(C=C(C=C1)C(=O)C)CSC2=NN=NN2C3=CC=C(C=C3)O,Active,72,,,62
733,49824112,19687745,CCC1=C(C=CC(=C1)Br)NC(=S)NCCC2=CC=CC=C2,Active,72,,,62
734,14726045,757551,CC1=CC(=C(C=C1)OCC(=O)NC2=CC=CC=C2N3CCOCC3)C,Active,72,,,61
735,24829717,16196174,C1COCCN1CCCNC(=O)C2=CC=C(C=C2)CSC3=CC=C(C=C3)Cl.Cl,Active,72,,,62
736,3712891,2998200,C1CC(N(C1)S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CSC(=N3)N,Active,72,,,61.5
737,47201743,4264832,C1CN(CCC1C(=O)NCCC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)Br,Active,72,,,62
738,22404156,9586485,CCOC1=C(C=CC(=C1)/C=N/N=C(N)N)OCC2=CC=C(C=C2)Cl,Active,72,,,62
739,24786281,12748881,CC1=NC2=C(C(=CS2)C3=CC=CC=C3)C(=O)N1N=C4C=CC(=O)C=C4.CC(=O)O,Active,72,,,62
740,14741812,5025909,CCC(=O)N(CCC(C1=CC=CC=C1)C2=CC=CO2)CC3=CC=CS3,Active,72,,,61.5
741,7978280,2827417,C#CC(CO)N(CCN(CC1=CC=CC=C1)C(CO)C#C)CC2=CC=CC=C2,Active,72,,,61.5
742,49722922,22550022,CCN(C1=CC=CC(=C1)C)S(=O)(=O)C2=CC3=C(C=C2)SCC(=O)N3,Active,72,,,61.5
743,49721671,22512808,CC1CN(C2=C(O1)C=CC(=C2)Cl)C(=O)CCC(=O)NCCCN3CCN(CC3)CC4=CC=CC=C4,Active,72,,,61
744,47200059,23724050,CN(CC1CCCN(C1)CCC2=CC=C(C=C2)F)CC3=CC(=C(C=C3)OC)OC,Active,72,,,62
745,49828080,7951074,CC(C)(C(=O)OCC(=O)NCCC1=CC=CC=C1)OC2=CC=C(C=C2)Cl,Active,72,,,61.5
746,49665879,1488386,CCOC1=C(C(=CC(=N1)C)C)S(=O)(=O)C2=CC(=CC=C2)Cl,Active,72,,,61
747,49722742,22550055,CCC(CC1=CC=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)SCC(=O)N3,Active,72,,,62
748,24780970,2960150,C1=CC=C(C(=C1)COC2=CC=CC(=C2)CNCCO)Cl.Cl,Active,72,,,62
749,24817311,1476492,CN(C1=C(C=C(C=N1)C(F)(F)F)Cl)NS(=O)(=O)C2=CC=C(C=C2)OC,Active,72,,,61
750,46501207,509245,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O)C,Active,72,,,62
751,865285,666539,CC1=C(C(=NN1)C2=C(C=C(C=C2)O)O)OC3=CC=C(C=C3)OC,Active,72,,,61
752,17432680,2189366,C1=CC=C(C(=C1)O)OC2=C(C=C(C3=C2N=CC=C3)[N+](=O)[O-])[N+](=O)[O-],Active,72,,,62
753,49735082,22584729,CC1C2=CC(=CC3=C2N(C1=O)CCC3)S(=O)(=O)NCCC4=CC=CC=C4OC,Active,72,,,62
754,49819924,8232869,COC1=CC=C(C=C1)CC(=O)NC2=CC=CC=C2N3CCCC3,Active,72,,,62
755,17410034,1472474,C1=CC=C(C=C1)C(=O)OC2=NN(C(=O)C=C2)C3=CC=CC=C3,Active,72,,,61
756,24794080,2960649,CSC1=CC=CC(=C1)N2CCN(CC2)CCCNC(=S)NC3=CC=C(C=C3)F,Active,72,,,62
757,49673996,2335552,COC1=CC=CC(=C1)NC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)C,Active,71,,,63
758,3712297,2997969,C1=CC=C2C(=C1)N=C(N2CCC#N)SCC(=O)NCCC3=CC=C(C=C3)F,Active,71,,,62.5
759,24807698,2937873,CC1=CCC2C(C1)C(=O)N(C2=O)C3=CC=C(C=C3)OC(=O)C4=CC=CO4,Active,71,,,63.5
760,24824115,16195652,CC(C)[C@H]1CN=C2N1C[C@@H](N2CCNC(=O)CCC3CCCCC3)CC4=CC=C(C=C4)OC,Active,71,,,64
761,17388195,1082130,CCN1C(=NN=C1SCC2=CC=CC=C2)CNC3=CC=C(C=C3)Cl,Active,71,,,63
762,47198114,2881956,CC1=CC(=C(C=C1)C(C)C)OCC(CN2CCC3=CC=CC=C3C2)O.Cl,Active,71,,,63
763,846882,629349,C1=CC(=C(C=C1N)C(F)(F)F)C2=C(C=C(C=C2)N)C(F)(F)F,Active,71,,,63
764,22416035,2910633,CC1=CC(=CC=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4.Cl,Active,71,,,62.5
765,47196487,2949112,CCC(C)C1=CC=CC=C1OCCCNC2CCCC2.C(=O)(C(=O)O)O,Active,71,,,63
766,24825786,2373872,C1COCCN1C2=CC=CC=C2NC(=S)NC3=CC(=C(C=C3)F)Cl,Active,71,,,63
767,17410939,2768848,COC1=CC=C(C=C1)CNCC(C2=CC=CC=C2)(C3=CC=C(C=C3)Cl)O,Active,71,,,62.5
768,49668364,6621533,CSC1=CC=C(C=C1)NC(=O)NCCCN2CCC(CC2)CC3=CC=CC=C3,Active,71,,,63.5
769,17415808,2292023,CC1=CC=C(C=C1)S(=O)(=O)NCCSCC2=CC=CC=C2,Active,71,,,63.5
770,49826970,24819502,C1CN(CCC1C(=O)NC2=CC=CC(=C2)C3=CC(=CC=C3)Cl)CC4=CC=C(O4)CO,Active,71,,,63
771,26665595,950890,C1CCCCCC2=C(CCCC1)N=C(S2)N,Active,71,,,64
772,26725094,5315334,C/C=C(/C)\C(=O)OC1CC2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C,Active,71,,,63
773,17407960,1350539,C1=CC=C(C=C1)CC2=NC3=CC=CC=C3N2CC4=CC=CC=C4,Active,71,,,64
774,857659,2881159,CC1=CC=CC=C1CN2C3=CC=CC=C3N(C2=N)CC(C4=CC=CO4)O.Cl,Active,71,,,63.5
775,47202506,225584,C1CC2=CC=CC=C2N(C1)S(=O)(=O)C3=CC=CC=C3,Active,71,,,64
776,26666549,807557,CC1=CC(=NC(=N1)NCC2=CC=CC=C2)NC3=CC=C(C=C3)OC,Active,71,,,63.5
777,14743773,3272082,C1CCC(CC1)N2C(SCC2=O)C3=CC=C(C=C3)Cl,Active,71,,,64
778,24841449,14286542,CC1C2C(NC(=O)C23C(/C=C(/CCC(C(/C=C/C3=O)O)O)\C)C=C1C)CC(C)C,Active,71,,,63.5
779,47204036,5368602,C=CCNC(=S)/N=C\1/C=CC=CN1CC2=CC=CC=C2,Active,71,,,64
780,17410104,1477503,C1=CC=C(C=C1)N2C=CN=C2SCC3=CC(=CC=C3)Cl,Active,71,,,63.5
781,14739373,2940376,COC1=CC(=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCN4CCCCC4)OC,Active,71,,,62.5
782,3713530,2998442,CC1=NC(=C(C=C1Cl)Cl)NC(=O)CSC2=NC3=CC=CC=C3N2CCOC,Active,71,,,62.5
783,47202170,23724290,C1CN(CCN1CC2=CC=CC=C2O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.C(=O)(C(=O)O)O,Active,70,,,65.5
784,47199902,2974648,CC1=CC2=C(N=CN=C2S1)NCCC3=CC(=C(C=C3)OC)OC.Cl,Active,70,,,65
785,24806485,2970122,C1=CC=C(C(=C1)COC2=C(C=C(C=C2)Br)CNCCC3=CC=C(C=C3)S(=O)(=O)N)F.Cl,Active,70,,,64.5
786,56321536,18150783,CC1=CC(=C(C=C1)Cl)OCC(=O)NCC(C2=CC=CS2)N3CCOCC3,Active,70,,,64.5
787,49826748,24819439,CN(CC1=CC=C(C=C1)F)C(=O)C2=C(C=CS2)C3=CC=CC=C3,Active,70,,,64.5
788,14746951,5664176,CC(C)O/C(=N\S(=O)(=O)C1=CC=C(C=C1)Cl)/C2=CC=CC=C2,Active,70,,,65.5
789,14719291,1224274,C1=CC=C2C(=C1)N3C(=NN=C3Br)C4=C(S2)C=CC(=C4)Cl,Active,70,,,65.5
790,26732069,16746262,CCN(CC)CCC(C1=CC2=C(C=C1)OCO2)C3=C(C=C(C4=C3OC(=O)C=C4C5=CC=CC=C5)OC)OC,Active,70,,,65.5
791,14742935,2987440,C1CC1C2=NC3=CC=CC=C3N2CCC4=CC=CC=C4,Active,70,,,65
792,49641991,6485989,COC1=CC=CC(=C1OCC2=CC=CC=C2F)CNC3=CC4=C(C=C3)NC(=O)N4,Active,70,,,65.5
793,49720625,20889316,CC(C(=O)NCCCC1=CC=CC=C1)N2C=CC=C2C(=O)C3=CC=CC=C3,Active,70,,,64.5
794,24817132,1486984,CNC(=O)C1=C(SN=N1)S(=O)C2=CC=C(C=C2)Cl,Active,70,,,65.5
795,861354,662604,C1=CC=C(C=C1)CSC2=NN=C(N2CC3=CC=CO3)C4=CC=CS4,Active,70,,,65
796,49735088,20889292,CC1=CC=CC=C1C(=O)C2=CC=CN2CC(=O)NCC(C)C3=CC=CC=C3,Active,70,,,65.5
797,3713685,2399644,C1COCCN1CCCN=CC2=C(N(C(=O)C3=CC=CC=C32)CC4=CC=CC=C4)O,Active,70,,,64.5
798,4260146,1288666,CCOC1=CC(=C(C=C1C)C)S(=O)(=O)NCC2=CC3=C(C=C2)OCO3,Active,70,,,65
799,865716,666977,CC1CC2=NC(=NC(=C2C(=O)C1)C)N3CCN(CC3)CC4=CC=CC=C4,Active,70,,,65
800,3712910,2998207,C1CSC(N1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CO3,Active,70,,,65.5
801,56321437,18273725,CC(C)N(CC1=CC=CC=C1)S(=O)(=O)C2=CN=C(C=C2)Cl,Active,70,,,65
802,49678950,5295638,CCCC1=CC=CC=C1OCCNS(=O)(=O)C2=CC3=C(C=C2C)OCC(=O)N3,Active,70,,,64.5
803,14731482,1393517,C1=CC=C(C=C1)CN2C=NC3=C(C2=N)C(=C(N3CC4=CC=CO4)C5=CC=CC=C5)C6=CC=CC=C6,Active,70,,,65
804,49673774,4852475,CCN(CC1=CC=CC=C1)CC(COC(C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC)O,Active,70,,,65.5
805,49677461,2526579,CCN(CC)CCCNC1=NC=C(C=C1)C2=NN=C(O2)C3=CC=C(C=C3)OCC(C)C,Active,70,,,65
806,3716216,2999518,CC1=C(C(=NO1)C)CSC2=NC3=CC=CC=C3N2CCC4=CC=CC=C4,Active,70,,,65.5
807,49640611,24746733,C#CCNC(=O)C1=C[C@H](C[C@H](O1)OCC2=CC=C(C=C2)CO)C3=CC=C(C=C3)C#C,Active,70,,,65.5
808,4255016,1244574,CC1=CC(=C(C(=C1C)S(=O)(=O)NC2=CC=C(C=C2)O)C)C,Active,70,,,65.5
809,14738550,4615147,CC1=C(C=C(C=C1)NC(=O)C2=C(C3=C(N=C(N=C3S2)C)N4CCN(CC4)C)C)F,Active,70,,,64.5
810,49647767,4295684,C1=CC(=CC=C1NC2=C(C3=NON=C3C(=C2)Cl)[N+](=O)[O-])O,Active,69,,,66.5
811,7965596,5307716,CCN1C2=C(C=C(C=C2)NC3=CC(=NC4=NC=NN34)C)C5=CC=CC=C51,Active,69,,,67
812,859064,580005,C1=CC=C2C(=C1)C=CC=C2N3C(=NN=N3)SCC4=CC=CC=N4,Active,69,,,66.5
813,49824337,984200,CC1=CC(=C(C(=C1C)S(=O)(=O)NCC(=O)NC2=CC=CC=C2F)C)C,Active,69,,,66
814,49644157,747990,CC1=C(C=C(C=C1)C(C)C)S(=O)(=O)NCC2=CC=CC=N2,Active,69,,,67
815,49672856,4853380,CN(C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)C3=CC=CC=C3F,Active,69,,,66
816,49644865,3091419,C1=CC=C(C=C1)C(=O)C(C(=O)NC2=CC=CC=C2)Cl,Active,69,,,66.5
817,49715308,24789621,CCCCN(CCCNC(=O)CN1C(=O)COC2=C1C=C(C=C2)S(=O)(=O)N3CCC(CC3)C)CC4=CC=CC=C4,Active,69,,,66.5
818,17410310,1483198,CC1=CC=C(C=C1)S(=O)(=O)CCCS(=O)(=O)C2=CC=C(C=C2)C,Active,69,,,67
819,24811673,16193396,CC1=NN=C(S1)SC2=CC(=C(C3=NON=C23)[N+](=O)[O-])NCCCO,Active,69,,,66.5
820,26665760,3326619,C1C=NN(C1C2=CC=CC=C2)C(=O)CSC3=CC=C(C=C3)Cl,Active,69,,,66.5
821,4256320,1267712,CC1=NN=C(N1C2=CC=CC=C2)SCC3=CC=C(O3)C(=O)C4=CC=C(C=C4)Cl,Active,69,,,66
822,49673835,4852481,CC1=CC=CC=C1C(C2=CC=CC=C2)OCC(CN(C)CC3=CC(=CC=C3)OC)O,Active,69,,,66
823,24793209,6471104,C1CN(CCC1NC(=O)NC2=CC(=CC=C2)F)CC3=CC=CC=C3,Active,69,,,66
824,49642749,2848518,CC1CN(CC(N1)C)C2=CC(=C(C=C2)[N+](=O)[O-])NCCOC3=CC=C(C=C3)Cl,Active,69,,,67
825,17506830,1247880,CCN1C(=NN=C1SCC2=CC(=C(C=C2)Cl)Cl)CCNC(=O)C3=CC=C(C=C3)OC,Active,69,,,67
826,7975021,2257756,C1=CC(=CN=C1)C2=NN=C(N2CC3=CC=CO3)SCC(=O)C4=CC=C(C=C4)Br,Active,68,,,67.5
827,14734027,5547949,CC\1=C(C(=O)C=C/C1=N/OS(=O)(=O)C2=CC=CC=C2)C,Active,68,,,69
828,49671670,2728081,COC(=O)C1CC2=C(C3(N1)CCN(CC3)CC4=CC=CC=C4)NC5=CC=CC=C25,Active,68,,,67.5
829,22400883,998883,C1CC(=C2C(=O)N(CC(=O)N2C1)CCC3=CC=CC=C3)C4=CC(=O)C=CC4=O,Active,68,,,69
830,14747024,5997879,C1=CC(=CN=C1)C(=O)/C=C/C2=CC=C(C=C2)Cl,Active,68,,,67.5
831,49646154,2888067,CCC1=CC=C(C=C1)C(CNCC2=CC=CC=C2)(C3=CC=CC=C3)O,Active,68,,,69
832,3715433,2077586,CCN1C(=NN=C1SCCOC2=CC=C(C=C2)Cl)C3=CC=CS3,Active,68,,,69
833,49672959,16251496,CN(C)CCN(CC1=CC=CC=C1)C(=O)[C@H](CC2=CC=CC=C2)N3C(=O)C4=CC=CC=C4C3=O,Active,68,,,69
834,14741821,2045841,CCN1C(=NN=C1SCC2=CC=C(C=C2)C#N)COC3=CC=C(C=C3)C,Active,68,,,68
835,56319517,24980797,CC1=CC(=C(C=C1C)C(=O)C(C)OC(=O)CSCC(=O)NC2=NOC(=C2)C)C,Active,68,,,68.5
836,14727424,9549649,CN(C)CC1CCCCC1C2(C3=C(SCC4=CC=CC=C42)SC=C3)O,Active,68,,,69
837,14723446,1610590,CC1=CC=C(C=C1)S(=O)(=O)NCCSC2=NN=NN2C3=CC=CC=C3,Active,68,,,67.5
838,47196158,1021108,C1COCCN1C(=S)C2=CC(=C(C=C2)OC(=O)C3=CC=CC=C3F)Cl,Active,68,,,69
839,14729994,1482668,CCN1C=C(N(C1=O)CC2=CC(=C(C=C2)Cl)Cl)S(=O)(=O)C3=CC=C(C=C3)C,Active,68,,,68
840,4259421,1256340,CCOC1=C(C=C(C(=C1)C)Cl)S(=O)(=O)NCC2=CC3=C(C=C2)OCO3,Active,68,,,68
841,26728082,2796064,CCCC1=CN=C(N=C1)NCCNCC(COC2=CC(=C(C=C2)Cl)Cl)O,Active,68,,,68.5
842,3713027,2386422,C1=CC=C(C=C1)CN2C(=NN=C2SCC3=NC4=CC=CC=C4S3)C5=CC=CO5,Active,68,,,68
843,14733311,5134374,CC1=CC(=CC=C1)S(=O)(=O)NC2=C3C(=C(C=C2)C)CC(O3)(C)C,Active,68,,,68.5
844,49823429,17383728,CC1=C(C=C(C=C1)C(C)NC(=S)NCC2=CC=C(C=C2)F)C,Active,68,,,68.5
845,47197526,23723667,COC1=CC(=C(C=C1)CN2CCCC(C2)C(=O)C3=CC=C(C=C3)Cl)O,Active,68,,,67.5
846,3714615,2998876,CC(C1=CC=CO1)N(C2=CC=CC=N2)C(=O)CSC3=CC=C(C=C3)Br,Active,68,,,69
847,7972019,747934,CC1=CC(=C(C(=C1O)Cl)C)NS(=O)(=O)C2=CC=CC=C2,Active,68,,,69
848,17408681,5761997,COC1=CC=C(C=C1)C(=O)/C(=C\C2=CC=CO2)/N3C=CC=CC3=C(C#N)C#N,Active,67,,,70
849,4255688,1306464,CC1=C(C(=O)C2=C(O1)C=C(C=C2)OC(=O)C3=CC=CO3)C4=CC=CC=C4OC,Active,67,,,69.5
850,26726566,2815550,C1=CC(=CC=C1CSC2=NNC(=N2)NS(=O)(=O)C3=CC=C(C=C3)F)Cl,Active,67,,,70
851,47204347,1093226,CC1=CC2=C(C=C1)N=C(N2)CCCC3=NC4=C(N3)C=C(C=C4)C,Active,67,,,69.5
852,17510686,12005312,CCCC(=O)OCCNC1=C(C2=NON=C2C(=C1)SC3=NC=CN3C)[N+](=O)[O-],Active,67,,,70
853,3713771,2122091,CC1=C(C(=NO1)C)COC(=O)CCN2C3=CC=CC=C3SC4=CC=CC=C42,Active,67,,,70
854,4255260,2967414,CC1=CC=C(C=C1)NC(=O)NCCCN2CCN(CC2)C3=C(C=CC(=C3)OC)Cl,Active,67,,,69.5
855,49737554,5298343,CCC1=CC=C(C=C1)S(=O)(=O)NCCOC2=CC=CC3=C2N=CC=C3,Active,67,,,69.5
856,7973100,693414,CC1=C(C(=C(C=C1NS(=O)(=O)C2=CC=CC=C2)Cl)O)C,Active,67,,,69.5
857,49674162,5085610,C1=CC=C(C=C1)C(=O)C(C(=O)NC2=CC=C(C=C2)Cl)Cl,Active,67,,,69.5
858,24796585,1442565,CCOC(=O)CSC1=NC(=NC2=CC=CC=C21)CC3=CC=CC=C3,Active,67,,,70
859,49736702,24793818,C1CC(CN(C1)C(=O)CCC2=CC(=CC=C2)Cl)NC3=CC=CC=C3,Active,67,,,69.5
860,56317364,24355738,CCC(C1=CC=CC=C1)C(=O)OCC(=O)NC(=O)C2=CC=CC=C2OC,Active,67,,,69.5
861,22404816,901298,CN1C=NC(=C1S(=O)(=O)C2=CC=C(C=C2)Cl)[N+](=O)[O-],Active,67,,,69.5
862,49675714,5173324,CN(CC1=C(C=CC(=C1)Br)OC)CC(COC2=CC=C(C=C2)Br)O,Active,67,,,69.5
863,47195488,1017283,C1CN(CCN1CC2=CC=CC=C2)C3=CC=C(C=C3)NCC4=CC=C(C=C4)F,Active,66,,,70.5
864,17411927,785748,C1CN(CCC1CC2=CC=CC=C2)CC3=CC(=CC=C3)Cl,Active,66,,,71
865,14726660,3228995,C1CCN(CC1)C(=O)CSC2=NN=NN2C3=CC=CC4=C3CCCC4,Active,66,,,70.5
866,49642682,3128193,C1=CC=C(C(=C1)NC2=C(C3=NON=C3C(=C2)Cl)[N+](=O)[O-])O,Active,66,,,71
867,4256316,695106,CCOC(=O)C1CCN(CC1)CC2=C(C=CC3=CC=CC=C32)O,Active,66,,,70.5
868,24787716,2939294,CN1CCC2=C(C1=O)N(C3=CC=CC=C23)CC(CNCC4=CC=CC=C4)O.Cl,Active,66,,,71.5
869,4256807,1241177,C1=CC=C(C(=C1)CON2C3=CC=CC=C3N=N2)CON4C5=CC=CC=C5N=N4,Active,66,,,71.5
870,4251594,3245258,CS(=O)(=O)C1=NC(=CC(=N1)C(F)(F)F)C2=CC=CS2,Active,66,,,70.5
871,47201150,767981,C1CC2=CC=CC=C2N(C1)S(=O)(=O)C3=CC=C(C=C3)F,Active,66,,,71
872,4251890,1045737,CCOC(=O)C1=C(N(N=N1)C2=NON=C2N)CSC3=CC=C(C=C3)C,Active,66,,,71
873,14725420,3169097,CN1C(=O)C2=CC=CC=C2N=C1SCC(=O)N3CCCC4=CC=CC=C43,Active,66,,,71.5
874,859604,660907,CC1=CC(=CC=C1)N2C(C(C(=C2N)C#N)(C#N)C#N)C3=CC=CC=C3,Active,66,,,70.5
875,14738297,1263189,CC1=CC(=CC(=C1O)C)NS(=O)(=O)C2=C(SC(=C2)C)C,Active,66,,,71.5
876,17407667,1167729,CC1=CC2=C(C=C1)N(C(C=C2C)(C)C)C(=O)CSC3=NN=C(S3)C,Active,66,,,70.5
877,14725821,1082178,CCN1C(=NN=C1SCC(=O)OC2CCCCC2)CNC3=CC=C(C=C3)Cl,Active,66,,,71
878,49668606,2188299,C1=CC=C(C=C1)C\2=NOC(=O)/C2=C\C3=CC(=C(C=C3)O)O,Active,66,,,70.5
879,47201059,804511,C1COCCN1C(=S)C2=CC=C(C=C2)OC(=O)C3=CC=CC=C3F,Active,66,,,71
880,14729387,1388811,CC1=CC=C(C=C1)C(=O)C2=NO[N+](=C2C(=O)C3=CC=C(C=C3)C)[O-],Active,66,,,70.5
881,24807205,3123599,COC(=O)C1=CC(=C(C(=C1)[N+](=O)[O-])N2C=NC=N2)[N+](=O)[O-],Active,65,,,73
882,49680291,9291515,CN(CC1=C(C=CC(=C1)Br)OC)C(=O)CC2=CNC3=CC=CC=C32,Active,65,,,72.5
883,49648315,3702000,CC(C)C(CCN(CC1=CC=CC=C1)C(=O)C)C2=CC=C(C=C2)OC,Active,65,,,72.5
884,856633,657988,CC1=C(C(C(=C(N1)SC)C#N)CC(C)C)C(=O)C,Active,65,,,72.5
885,49673335,4570582,C1=CC=C2C(=C1)C=CC=C2OCC(CNCC3=CC=CC=C3F)O,Active,65,,,72.5
886,850137,652652,C1=CC=C2C(=C1)C3=CC=CC=C3N2CC(CNCC4=CC=CO4)O,Active,65,,,72.5
887,49717096,24789934,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)NCC2COC3=CC=CC=C3O2,Active,65,,,73
888,49678146,23603439,C1=CC(=CN=C1)C2=NC(=CS2)CNS(=O)(=O)C3=CC=C(C=C3)Br,Active,65,,,72
889,17414670,2928562,C1=CC=C(C=C1)C(CCN(CC2=CC=CO2)C(=O)C3=CC=CO3)C4=CC=CO4,Active,65,,,72
890,49722923,22550060,CCN(CC1=CC=CC=C1)S(=O)(=O)C2=CC3=C(C=C2)SCC(=O)N3,Active,65,,,73
891,17413947,2244098,COC1=CC=CC=C1NC(=S)NCCC2=CNC3=CC=CC=C32,Active,65,,,72.5
892,49723265,22515836,COC1=CC(=C(C=C1NS(=O)(=O)C2=C(N=CC(=C2)Br)N)Cl)OC,Active,65,,,72
893,49673166,16292360,COC1=CC(=C(C=C1)CC(=O)NC2CCSC3=CC=CC=C23)OC,Active,65,,,72
894,26658656,5852959,C1=COC(=C1)C(=O)/C=C/C2=C(C=CC(=C2)Br)O,Active,65,,,73
895,862583,6603229,CC(C)C[C@@H](C1=NN=C(O1)S(=O)(=O)CC2=CC(=CC=C2)F)N.Cl,Active,65,,,72.5
896,56322902,881135,C1=CC(=CC(=C1)N2C(=O)C=CC2=O)NC(=O)C3=CC=CS3,Active,65,,,72
897,17402218,1488065,CC(C)(C)C1=CC2=C(N1CC3=CC(=CC=C3)F)N=CC=C2,Active,65,,,72
898,49732250,24793060,C1CCN(C1)C(=O)C2=CC=C(C=C2)OC3CCN(CC3)CCCC4=CC=CC=C4,Active,65,,,72.5
899,49822107,24686946,C1CN(CCC1NC(=O)C2=CC=CC=C2OCC3=CC=CC=C3Cl)CC4=CC=CC=C4,Active,65,,,73
900,24830841,2490629,C1CCC(C1)(C2=CC=CC=C2F)C(=O)OCC(=O)NCC3=CC=CS3,Active,65,,,73
901,49676121,4781252,COC1=CC=CC=C1CNC(=O)C2=C(C=CS2)C3=CC=CC=C3,Active,64,,,74
902,49649132,955348,CC1=CC(=C(C=C1)C)CSCC2=NC3=CC=CC=C3N2,Active,64,,,74
903,24817212,2768758,CCCNC(=O)C1=C(SN=N1)S(=O)C2=CC=C(C=C2)Cl,Active,64,,,73.5
904,4246645,2057144,C1CC1C2=C(SC(=N2)N)SC3=C(N=C(S3)N)C4CC4,Active,64,,,74
905,26728040,2805173,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)C3=CC=CC=C3,Active,64,,,73.5
906,49822338,24818332,COC1=C(C=C(C=C1)C(=O)/C=C/C2=CC(=CC=C2)OCC3=CC=CC=C3)CSCC(=O)O,Active,64,,,73.5
907,14728133,19579917,CCCCOC1=C(C=C(C=C1Br)/C=N/O)OCC,Active,64,,,74
908,49715873,24789732,CCC1=CC=C(C=C1)NC2=N[N+](=C(S2)/C=C/C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],Active,64,,,73.5
909,49668103,6228345,CCC1=CC2=C(C=C1O)OC(=O)C=C2CN3CCN(CC3)CC4=CC=CC=C4,Active,64,,,74
910,49825932,6911430,C1=CC=C(C=C1)OC2=CC=CC(=C2)/C=N/NC(=O)C3=CC(=CC=C3)O,Active,64,,,74
911,24817594,1486292,C1=CC(=O)N(C1=O)CCNC2=C(C=C(C=N2)C(F)(F)F)Cl,Active,64,,,73.5
912,49642011,1096475,CN1C(=CN=C1NCC2=CC=CC=C2O)C3=CC(=CC=C3)Br,Active,63,,,75
913,26662897,4683508,CCOC(=O)C1=C(NC(=C(C1CC(C)C)C#N)SC)C,Active,63,,,74.5
914,14721899,3205758,CC1=CC=C(C=C1)C2=C(N3C=CC=CC3=N2)NCC4=CC5=C(C=C4)OCO5,Active,63,,,75.5
915,4262836,973685,CCN1C2=CC=CC=C2N=C1SC3=C(C=C(C=C3)N)Cl,Active,63,,,75.5
916,49736523,22550646,CC1CN(C2=C(S1)C=CC(=C2)S(=O)(=O)NCC3=CC=CC=C3Cl)C(=O)C,Active,63,,,75
917,56315392,24978977,CN(C)C(CNC(=O)CCC1=NC2=C(C=CC(=C2)Cl)N(C1=O)CC3=CC=CC=C3)C4=CC=CC=C4,Active,63,,,74.5
918,56316763,24979582,CC1=CC=C(C=C1)NC(=O)CSCC(=O)NC2=CC=CC=C2N3CCCC3,Active,63,,,74.5
919,17432189,2251180,CC1=C(C=C(C=C1)N2C(=O)/C(=C/C3=CC4=C(C=C3[N+](=O)[O-])OCO4)/C(=O)N2)C,Active,63,,,75.5
920,14733385,6619932,C1CCN(CC1)C(=O)C2=CC3=C(C=C2)SCCN3CC4=CC=CC=C4,Active,62,,,76.5
921,26665374,800025,CC1=CC(=C(C=C1)NC(=S)NCCC2=CNC3=CC=CC=C32)C,Active,62,,,76.5
922,47201628,1069892,C1CN(CCC1NC(=O)C2=C(C=C(C=C2)Cl)Cl)CC3=CC=CC=C3,Active,62,,,76.5
923,4262585,975485,CC1=CC(=C(C=C1)OC)NS(=O)(=O)C2=CC(=C(C=C2)OC)C,Active,61,,,77
924,49728057,6500005,CC(C)(C)C1=CC=CC=C1OCC(=O)NC2=CC=CC=C2C(=O)NCC3=CN=CC=C3,Active,61,,,77
925,49643273,3170750,CCN(CC)CCCN(C1=NC(=CS1)C2=CC=C(C=C2)OC)C(=O)C3=CC=C(C=C3)OC,Active,61,,,77.5
